73086CW	1484.473734	1518.385222	101.8644	43.7821	199.9463	276.7526
73086CX	1466.457165	1531.326521	101.8974	153.4271	232.5602	254.4437
73086CY	1441.570639	1462.025203	101.8163	183.536	302.1862	174.5605
73086CZ	1308.037489	1517.100524	102.2395	215.5772	78.2725	283.337
73086DA	1410.75133	1491.870822	101.5243	105.3282	192.8764	294.7827
73086DB	1397.011976	1467.370866	101.4382	65.2807	261.3729	152.9376
73086DC	1496.330706	1582.593037	101.7625	95.7771	105.4118	321.342
73086DD	1477.198016	1570.628659	102.195	196.3772	332.5116	148.2703
73086DE	1502.614379	1539.762683	102.0099	33.3721	114.83	6.1327
73086DF	1484.102084	1527.946721	102.2898	80.0569	116.4753	299.617
73086DG	1503.351519	1574.48821	101.9499	138.5458	196.4265	280.6888
73086DH	1495.635191	1573.404182	102.1716	145.2308	175.2689	250.7294
73086DK	1506.978116	2019.049513	101.9853	198.7958	54.432	336.3199
73086DL	1453.614844	1541.434822	101.7973	353.4838	97.8365	319.2064
73086DM	1490.178211	1578.642122	101.8107	58.0788	96.0098	332.9245
73086DN	1467.181905	1661.807978	102.244	141.3245	308.9294	179.9036
73086DP	1462.758094	1553.029498	102.0825	170.2487	190.5338	198.5967
73086DQ	1467.57542	1666.887912	101.923	154.8532	353.5115	70.6005
73086DR	1477.929782	1727.528685	102.6602	169.2868	255.851	225.5298
73086DS	1489.171983	1618.53736	101.9174	80.6064	134.025	346.7178
73086DT	1497.545967	1549.546041	101.8019	76.044	312.2574	102.846
73086DU	1405.898141	1607.129861	102.4956	235.5909	242.7248	239.3272
73086DV	1504.242905	1724.281067	101.9008	84.4201	131.1208	285.5462
73086DW	1506.876613	1572.377559	102.309	45.0657	111.3608	304.5604
73086DY	1461.739483	1598.110064	101.8421	76.3361	146.1443	271.5184
73086DZ	1487.98449	1511.281803	102.0709	46.6	290.4188	126.3116
73086EA	1240.513426	1437.639977	101.5985	167.4487	197.8684	279.2737
73086EB	1490.751713	1592.949465	102.2806	47.2331	140.8002	285.3188
73086EC	1298.272439	1423.640438	101.3041	116.3414	298.2996	176.7853
73086ED	1086.272978	1365.371269	101.6843	214.5902	235.2316	243.6528
73086EE	1489.667212	1511.1185	101.9329	48.8965	98.5209	21.989
73086EF	1424.004627	1488.85333	101.88	183.2088	164.7571	317.8318
73086EG	1485.135938	1776.005627	102.3015	314.9383	348.0465	81.929
73086EH	1291.813599	1490.130596	101.6979	98.2548	338.1128	93.933
73086EJ	1188.811304	1328.787729	101.7022	206.0713	58.1946	63.3312
73086EK	1377.22909	1739.147855	102.3089	191.1778	97.6041	16.658
73086EL	1406.310791	1882.956309	102.0323	278.0002	26.0119	85.0041
73086EM	1140.578525	1447.143013	102.5845	191.0642	110.7978	6.0764
73086EN	1220.780708	1494.818312	102.3061	95.3352	167.5127	261.5929
73086EP	1018.543795	1401.052282	102.0191	6.4662	279.5613	141.4906
73086EQ	1053.83559	1120.13661	102.586	241.1188	25.7685	27.8904
73086ER	1231.973301	1469.522551	102.2653	260.9247	335.4298	176.4281
73086ES	1355.246957	1516.301344	102.3735	22.0029	20.1039	37.8375
73086ET	1094.679302	1623.94231	102.5251	258.3104	340.1432	173.4762
73086EU	1292.337075	1485.374508	102.3647	208.4909	312.7606	164.9644
73086EV	1107.912924	1403.790326	102.2784	335.2926	291.9835	121.6898
73086EW	1455.185783	1700.623856	101.8721	359.2278	22.9828	47.7494
73086EX	1088.830198	1444.020784	101.7971	313.5564	47.2664	20.474
73086EY	834.6237492	1196.057558	102.7206	90.3925	313.1002	44.9907
73086EZ	1426.048327	1825.328326	102.0473	79.4864	249.5781	234.4185
73086FA	1501.182483	2227.376772	102.1726	232.7988	337.3087	48.264
73086FB	1402.367026	1882.833051	101.8569	346.7584	121.7889	306.1795
73086FC	1466.96493	2362.447854	102.6436	88.389	54.8677	59.4191
73086FD	849.5764674	1319.980777	103.1891	121.6515	323.7835	34.2308
73086FE	1434.319634	1516.172447	102.2253	332.2449	81.0608	334.7198
73086FG	1197.232692	1428.226837	102.3387	26.808	75.9374	349.9463
73086FJ	1434.512584	1911.009765	102.5143	168.8469	66.2828	48.2294
73086FL	952.3870151	1403.346843	102.0543	278.0032	116.1036	311.5233
73086FM	772.3686332	1450.612401	102.0057	226.7966	119.1227	245.6003
74011A	815.5821578	871.3463046	81.2253	109.7211	349.6476	10.3897
74011B	788.1980534	904.3018642	81.2375	141.7302	326.4923	33.1179
74013A	662.7877339	829.9150434	97.8266	122.3534	227.0849	132.0453
74015A	745.3689552	828.6982963	98.9983	8.0563	60.1511	300.5433
74015B	759.3703169	851.8550198	99.1452	268.8944	342.5468	17.3497
74013B	673.1064781	827.0054835	97.8056	106.7823	302.1552	56.9202
74017A	35457.73681	35830.76834	8.0794	304.5248	337.1825	256.1061
74022A	35856.20629	35934.97044	13.2598	328.256	327.6777	216.8778
74024A	1384.639588	1479.455125	74.0167	65.1618	190.0538	230.8185
74024B	1316.925411	1477.301118	74.0155	81.8672	152.574	359.6294
74024C	1350.202067	1478.908586	74.0152	254.0967	351.4789	117.0886
74024D	1331.835416	1479.988166	74.0189	168.5981	255.8828	103.164
74024E	1367.212799	1478.807812	74.0205	336.8944	88.7506	338.9293
74024F	1400.835694	1482.578218	74.0177	158.4858	305.3633	174.9819
74024G	1420.352717	1480.965326	74.0145	244.4652	44.8552	72.479
74024H	1434.98936	1487.180419	74.0213	344.3546	179.0329	253.6053
74024J	1485.944869	1604.800211	74.0247	44.3987	53.6253	0.875
74025A	848.9576215	874.9969237	81.2377	355.0425	196.8667	163.1907
74025B	828.0068802	908.5856949	81.2426	52.1355	190.8468	169.1507
74026A	992.0927127	32723.5597	62.9191	124.0472	288.7091	12.415
74028A	1365.986225	1397.643165	74.045	23.7094	90.4725	325.9521
74028B	1360.284958	1386.719131	74.0389	301.9897	336.0323	123.2301
74029A	881.9508743	952.3476054	64.9712	329.2202	315.9447	43.7777
74032A	910.6222091	1018.436977	64.9481	137.911	228.33	183.5689
74033A	36169.59951	36348.24822	11.5044	302.6386	347.5432	343.6447
74039A	35206.99644	35423.83556	9.0862	304.6345	235.1976	52.4529
74039C	35573.89953	35777.85242	9.96	307.2995	274.4986	274.6413
74044A	371.5977853	1154.174647	82.944	275.449	162.2613	199.8586
74048A	958.0161297	995.9118461	82.9475	248.3906	35.8187	71.5353
74048B	957.8622399	980.8771408	82.9473	201.2954	268.7053	209.301
74052A	879.7362201	903.6462346	81.2292	21.4416	244.1842	115.7627
74052B	833.7803673	907.0997884	81.2293	244.7852	101.2082	259.4778
74054A	13461.52393	13758.89653	125.0162	282.7223	257.5523	128.4141
74026E	454.9616458	38870.39217	63.1617	335.1506	281.8229	10.9037
74056A	1053.476182	39212.37355	63.2088	263.6267	294.3845	8.9811
74060A	35778.52464	35833.36376	8.6565	304.2298	167.8619	9.6223
74060E	1356.565043	31187.4748	45.2165	173.8539	320.4602	6.569
74063A	766.5610647	826.2521276	98.7292	266.2329	191.7968	168.2242
74063B	779.5527916	846.3986638	98.8013	266.4373	62.2342	298.3538
74069A	1361.467042	1421.601685	74.0606	33.3704	315.2282	99.9967
74069B	1349.872544	1419.541286	74.0596	332.3598	238.6219	192.1912
74071A	771.9696374	790.1980968	74.0487	205.9856	72.2954	287.9585
74071B	751.542393	783.0402662	74.0453	80.3277	283.5308	76.339
74072A	1394.180744	1464.328929	74.0342	59.6905	329.2084	121.8837
74072B	1464.35849	1529.911112	74.0371	337.6362	155.2014	274.3303
74072C	1464.402611	1507.722586	74.033	235.3225	47.858	68.0281
74072D	1463.718629	1489.717746	74.0346	148.7177	294.6909	114.4995
74072E	1462.595094	1470.471005	74.035	53.8215	243.2497	175.4929
74072F	1449.704212	1464.749415	74.037	325.8976	272.8737	242.8333
74072G	1431.822105	1464.124592	74.033	238.8942	177.985	293.5288
74072H	1413.991171	1463.640458	74.0356	151.9111	84.3914	24.405
74072J	1472.980198	1683.573296	74.038	335.6348	252.1127	173.72
74075A	35901.30267	35912.67733	13.3157	329.3525	13.163	123.372
74079A	967.4070865	1010.992915	82.9402	240.003	212.5669	255.4412
74079B	956.6452007	1007.817947	82.9457	202.3184	67.4978	45.9476
73086FU	945.2707819	1564.664744	102.1816	326.5855	83.21	281.4981
73086FV	1500.815956	1597.21959	102.3023	42.266	311.9182	202.2816
74083A	834.7477161	878.6565704	81.1886	212.0596	322.9371	36.9703
74083B	827.005192	902.5750154	81.1756	254.3949	56.3345	304.2784
74089A	1442.363828	1455.932972	101.685	43.7839	212.8786	209.8052
74089B	1437.481397	1456.546261	101.6757	43.8829	153.8278	267.3267
74089C	1438.844279	1456.281198	101.6749	43.8861	164.0554	265.3221
74089D	1451.964029	1557.813885	101.733	134.0321	136.8208	337.8953
74093A	35911.29366	35939.56927	13.6981	333.0725	25.6853	204.1099
74093B	594.1489397	36428.46121	26.3073	343.1185	62.2356	9.3459
74094A	35762.10662	35792.9223	10.5411	314.6643	16.2412	293.4104
73088E	1399.169421	1474.881387	96.7956	33.0666	9.8163	57.171
72062D	821.9557767	919.6522577	82.9781	345.9106	179.5185	180.6066
74099A	840.3422486	863.2187201	81.2352	25.4138	216.7104	143.2985
74099B	817.3160137	888.9795808	81.2447	48.6896	219.3477	140.4091
74101A	35854.17211	35894.72601	11.596	314.8907	344.5599	190.9688
74105A	953.6736756	992.0259995	82.9501	125.7536	100.3871	311.6252
74105B	953.9128805	976.4873463	82.944	85.4958	317.7087	102.7289
75004A	896.4628498	908.9754938	98.7767	101.8644	0.5807	359.5365
75004B	738.8023409	1008.751181	97.7665	164.0685	222.4073	136.2588
75007A	4683.012808	35681.29275	67.981	39.4434	32.1161	352.7017
75007D	5047.936552	35246.57315	69.314	30.651	7.8262	153.5636
75010A	805.7047636	1107.518158	49.8232	125.8628	182.4463	177.544
75010B	798.0711344	1118.835547	49.826	322.9224	12.1555	348.4497
75011A	35966.5916	36039.63121	12.3404	318.552	192.1736	33.9896
75010C	787.4441312	1042.544318	49.8445	89.7445	23.9557	336.9358
75010D	785.7663079	1050.705772	49.8012	122.0181	132.6256	229.011
75010E	783.9652191	1059.747961	49.8182	320.0473	271.6108	86.3161
75012A	1367.885363	1406.898692	69.233	29.09	27.1759	30.1399
75012B	1360.732555	1396.8886	69.2262	285.8891	353.1894	143.481
75016A	1460.019061	1489.715464	74.0008	91.5458	100.4663	11.5376
75016B	1409.114364	1487.28558	74.004	201.7294	147.7286	330.6267
75016C	1393.724234	1484.306243	74.0014	115.2002	37.6949	72.3088
75016D	1442.302214	1488.844409	74.0071	4.339	343.4941	79.9409
75016E	1466.923017	1502.490758	74.0044	181.5206	239.8926	239.1273
75016F	1477.293329	1511.502046	74.0002	270.3605	13.6613	94.4611
75016G	1477.720578	1533.196476	74.0058	11.0601	140.5199	287.9439
75016H	1426.112839	1487.556748	74.0013	282.9197	241.6771	230.4773
75016J	1454.818975	1717.450656	74.004	8.4499	248.8304	178.7942
75023A	840.8298652	886.4609212	81.2068	286.807	206.3759	153.5809
75023B	830.3338365	905.3412978	81.2226	326.6562	87.5834	273.1259
75024A	909.5607939	948.8340572	64.7191	340.6119	122.4048	237.9618
75025A	862.5613977	929.8989464	65.591	327.9416	66.813	293.7808
75027A	810.4611621	847.0484148	114.9909	288.597	290.9519	68.8844
75027B	768.7606325	848.6971807	114.9744	224.2711	263.4275	96.0472
75028A	949.3690812	985.7501689	82.9932	291.3773	234.392	125.4931
75028B	945.6040204	973.9689678	82.9898	255.5338	107.8787	29.9489
75034A	968.7960046	1000.728304	82.9669	191.4825	277.0616	204.5845
75034B	965.2041503	993.7452662	82.9644	161.8697	155.7179	232.5109
75036A	421.9503101	39928.90388	61.8027	89.2594	277.437	11.4418
75038A	35830.928	35876.97772	13.5407	331.9259	330.8877	322.2378
75036D	864.576718	40193.88826	61.6149	190.0755	268.9281	14.8318
75042A	36034.7026	36111.6411	13.9094	334.0664	203.2866	156.6871
75045A	1402.036638	1467.2927	74.0149	95.134	91.0088	19.1183
75045B	1467.33157	1552.013623	74.0156	65.3619	315.4424	160.7955
75045C	1440.903191	1469.382933	74.0156	286.4598	323.7088	138.8477
75045D	1459.618037	1470.975131	74.0204	20.7143	115.4065	310.2257
75045E	1466.871319	1484.524862	74.0156	116.7567	310.084	93.6789
75045F	1467.793943	1526.947428	74.0181	313.7555	195.2818	294.9268
75045G	1467.300571	1506.363619	74.0168	218.1947	70.4837	47.8396
75045H	1420.399675	1469.829241	74.0186	192.9564	217.3107	256.4549
75045J	1483.260535	1690.73761	73.9891	352.0105	72.4107	355.6684
72058G	669.6330349	1160.095665	97.9716	245.4297	156.4622	205.2346
72058J	663.4976528	1135.856747	98.0767	116.4332	40.4899	321.9933
72058K	598.0983386	866.7747153	98.5706	165.0537	197.8789	161.5697
72058S	617.2132488	836.1799988	98.607	20.0667	359.6454	0.4605
72058V	660.7253441	1158.638729	98.0275	132.5265	316.7037	40.7737
72058W	612.2884596	907.5819846	98.1039	114.0774	257.9241	99.8703
72058X	489.5967393	577.9596766	98.6092	144.8208	232.8964	126.6409
72058AM	401.8457568	435.7849747	97.9421	204.6008	216.0429	143.9138
72058BG	588.2328733	825.4907253	98.9069	279.2427	312.6263	46.0916
72058BJ	596.0207431	755.773169	98.574	187.9664	117.7775	243.4962
72058BK	681.7229354	1275.434135	97.7658	257.8076	28.1946	334.0429
75042B	627.0245939	36416.33618	25.3865	186.0409	24.1277	317.0996
72058BS	673.0822673	1080.035452	97.6767	267.5091	319.7459	38.3238
75052A	1098.655463	1109.580852	100.2152	319.8896	292.8782	133.5192
72058CB	609.1986656	1055.323475	98.7576	35.7748	159.6438	201.7392
75051C	1381.031398	1392.571446	95.0847	300.1278	34.9217	118.1119
75051D	1340.674111	1401.028364	94.9788	206.8681	41.4314	12.4676
75051E	1380.659987	1423.172561	95.1905	27.1179	117.1521	308.1259
72058CF	636.3981293	1130.954598	98.0116	46.032	260.1511	96.1061
75052B	1022.954248	1090.174606	99.9301	324.2348	319.4221	194.8085
72058CM	639.4397822	1435.676436	98.9389	124.7481	119.6632	245.9077
72058CN	673.6964625	1134.48984	97.7106	358.4237	114.8836	248.5569
72058CP	663.6640695	1021.664607	97.9511	277.943	196.9075	162.373
72058DA	695.6980684	1304.349621	97.8271	243.3298	90.2782	28.1434
72058DF	637.4815442	950.6013996	97.6116	41.7925	42.2429	319.5343
75063A	181.8373228	39977.15596	61.7557	86.9084	276.7226	11.0842
75063D	661.3380123	40366.30772	61.4081	179.3502	267.9671	14.5578
75064A	838.3286332	873.1446075	81.2771	68.4289	124.3413	236.004
75064B	827.4016506	904.2994706	81.2995	154.173	217.6187	142.1266
75064C	848.7156093	872.0855094	81.2928	104.994	133.3582	226.8937
75074A	963.1350812	1002.298511	82.9086	166.5827	254.6125	224.3435
75074B	958.6550718	992.4918046	82.8994	124.5983	85.4923	32.0501
72058DK	662.7552663	1491.356393	98.6298	148.9422	218.5069	137.5168
75064D	829.8417378	876.6104156	81.3487	148.7497	305.309	54.5059
75077A	35835.8922	35904.77388	11.1242	313.1913	340.9937	202.4756
75077C	369.6244475	34358.9997	13.0832	204.4461	303.3491	7.5762
74089E	1343.478373	1458.674046	101.361	142.5317	22.5633	85.4422
74089F	1300.583155	1450.645052	100.8985	77.82	237.9855	188.9026
74089H	1374.310043	1452.509305	101.2056	71.2433	251.0576	174.4515
74089J	1442.285217	1510.312872	101.6053	41.8279	169.1592	247.0428
74089K	1450.229268	1591.385697	101.4607	37.8864	8.5041	59.4007
74089L	1197.436403	1851.336766	101.1179	178.4468	45.1676	66.4089
74089M	1264.439305	1569.570087	101.3759	51.5641	30.5082	330.7215
74089N	1331.556957	1563.037068	101.3776	57.0982	314.2069	110.0513
74089P	1398.123356	1446.317799	101.3558	357.6929	31.0512	132.5253
74089Q	1298.35075	1587.067876	101.5975	35.6256	197.8217	218.737
74089R	1075.762698	1596.894923	101.7743	357.9191	36.5508	17.5663
74089S	1376.092604	1467.153202	101.5256	44.0425	125.1464	298.765
74089T	1409.215733	1865.745446	100.9598	167.7771	134.6859	348.3173
74089U	1447.98429	1456.708862	101.6958	36.0393	315.7138	108.7625
74089W	1334.501425	1445.470209	101.8557	312.9555	191.9567	236.4515
74089X	1367.2772	1580.292989	101.7889	42.4987	115.8034	310.645
74089Y	1362.898943	1466.917121	101.7312	135.0457	39.8077	348.9058
74089Z	1331.396541	1483.625076	101.5564	88.4982	242.8078	116.3009
74089AA	1297.612041	1516.363976	101.7167	154.7425	258.0863	224.4564
74089AB	1380.151418	1992.231618	101.2401	143.8622	124.7393	350.3493
74089AC	1368.978133	1599.069697	100.7985	197.3015	58.4425	66.2791
74089AD	1273.543688	1764.196767	102.5348	345.8066	133.5648	229.1656
74089AE	1455.740227	1647.645133	101.6624	358.5995	189.7629	235.1196
74089AF	1446.379228	1478.814208	101.3652	84.0303	309.1609	182.2202
74089AG	1425.964682	1488.928765	101.6572	45.1653	5.4199	148.4129
74089AH	1102.039583	1299.092916	101.5275	339.0518	107.7581	308.7149
74089AJ	1435.13816	1467.352373	101.5218	37.9208	329.0495	85.7742
74089AK	1185.463038	1432.86519	102.539	359.5489	35.3334	31.61
74089AL	937.164137	1102.255872	101.5939	117.4166	158.7105	326.605
74089AN	1400.313524	1483.525286	101.6877	39.8065	125.9594	297.9537
74089AP	1369.845588	1542.493449	101.6031	43.5157	153.6624	330.9074
74089AQ	1398.25187	1501.345545	101.5634	50.6161	16.9991	137.4357
74089AR	1284.878228	1596.716895	102.5036	133.9698	292.0749	90.8362
74089AT	1443.129297	1868.073058	101.0837	222.9991	206.3685	272.2257
74089AU	1294.997357	1638.849771	102.3825	14.9248	291.0565	124.5261
74089AV	1451.991721	1609.960868	101.5531	351.0345	163.7636	314.284
74089AW	1420.111613	1590.453583	100.8065	75.1031	250.5236	175.6153
74089AX	1449.3872	1559.585939	101.5086	292.8641	322.7691	102.4559
74089AY	1243.342769	1496.391204	100.3962	351.5043	11.8003	56.4792
74089AZ	1450.394638	1620.281343	100.8037	224.5046	185.8734	294.0363
74089BA	1422.179347	1523.203615	101.5531	131.8369	178.0965	299.8669
74089BB	1447.146684	1559.704476	101.4559	134.3888	147.8938	333.4972
75081A	225.4850018	40067.16226	61.8822	55.5407	281.7946	10.0146
75082A	974.9940448	1102.598542	46.9882	100.816	206.7733	202.0177
75086A	1397.029534	1479.828969	74.0078	122.281	323.1838	147.2012
75086B	1435.454984	1482.292844	74.01	311.902	196.9261	320.0832
75086C	1471.3636	1508.020752	74.0076	233.4801	250.9754	223.0808
75086D	1476.74506	1523.53807	74.0103	327.2932	23.4638	130.6999
75086E	1476.182539	1547.844375	74.0075	74.2843	146.9092	262.9139
75086F	1416.166858	1481.627897	74.0086	219.5994	86.8943	27.842
75086G	1452.889973	1484.774792	74.0102	43.5412	317.8212	108.3606
75086H	1469.375026	1488.519264	74.0089	136.6889	106.3625	10.1234
75087A	795.4134564	902.5593112	81.2552	48.315	258.5859	100.698
75087B	785.8593888	936.9837621	81.2149	117.5195	355.2017	4.8142
75086J	1480.615097	1682.22401	74.0105	312.8323	123.1879	309.9334
74089BD	1367.481496	1713.179979	102.3899	188.6901	197.5788	316.3721
74089BG	755.4673059	1477.62215	102.1873	245.41	75.5927	289.8151
74089BH	1398.947189	1963.958349	100.8938	137.8409	57.1303	1.9275
74089BJ	844.1832318	1023.575809	102.9943	322.495	27.5004	333.256
74089BL	1428.615482	1478.702072	101.5118	347.2735	260.8949	253.3034
74089BN	1451.604854	1599.842352	101.4431	61.5672	161.5121	320.8143
74089BP	1405.261989	1523.820825	101.9199	168.5548	106.0478	11.1776
74089BQ	1422.537503	2163.719316	101.1399	286.8488	47.1503	14.2283
74089BR	1432.10674	1529.447123	101.8212	161.3989	36.2982	74.5118
74089BT	1450.707602	1555.604211	101.777	149.3422	168.6778	305.8635
74089BU	1452.781549	1509.843301	101.7123	36.451	291.0358	134.3711
72058EG	568.0350846	703.6746208	98.4597	117.3014	170.5799	189.7253
72058EM	621.17398	819.9579623	98.5178	4.7256	248.7544	109.8648
75089A	1161.503235	1204.781702	82.9565	234.4303	180.6482	291.1579
75089B	1157.554525	1195.073782	82.9589	202.3234	65.8686	46.4015
75091A	35880.97736	35891.64487	13.6095	332.8609	229.6531	352.6034
75091B	506.9766601	36406.42786	21.4944	147.4892	82.0702	347.1749
75094A	764.3695174	781.7408607	74.0541	117.5699	318.3478	41.6748
75094B	743.4657013	774.8906969	74.059	344.8778	180.9555	179.1562
75082B	970.7140698	1097.417404	46.9893	22.3622	285.8195	226.0659
75097A	35733.08501	35826.46448	9.6104	306.9922	68.6126	96.3537
75100A	35777.07255	35823.02131	11.5908	315.2497	320.6086	212.661
74089BW	1450.217857	1728.36395	102.4618	136.2499	250.2474	274.606
74089BX	1324.111708	1469.580635	100.679	203.043	241.9428	180.3825
74089BY	1443.304895	1543.092806	102.383	63.1972	240.6717	174.4189
74089BZ	930.8834022	950.4989583	101.6603	228.884	298.2736	189.5822
74089CA	1500.866855	1623.03891	102.1632	48.7958	304.3128	109.1802
74089CB	1387.546211	1632.54897	101.8542	127.4772	225.1746	249.137
74089CC	1443.34272	1528.048878	101.6092	104.2513	157.9393	234.6396
74089CD	1345.779876	1440.578939	101.7439	110.9653	311.1339	171.4284
74089CF	1433.009009	1519.274188	101.3281	281.0903	103.252	53.6752
74089CG	1218.245536	1347.451878	101.3297	351.5646	290.4964	143.8546
74089CH	1426.987804	2594.303047	102.7179	25.7715	260.6531	91.5203
74089CJ	1413.793746	1453.658547	101.4202	354.7682	352.5573	71.3843
74089CK	1214.917155	1576.993796	101.2227	59.5446	79.4347	336.2635
75081D	360.133648	40544.71428	61.5035	127.5977	273.6161	12.0977
75103A	964.3747717	996.4648405	82.9784	356.432	352.0499	77.7552
75103B	956.2802436	989.2381075	82.9735	317.066	195.021	229.1068
74089CL	1456.105433	1718.208481	101.6123	144.4152	283.0509	196.5478
74089CM	1454.965339	1592.998742	101.6332	303.5402	310.0103	104.5426
74089CN	1393.702066	1463.179388	101.5452	38.7733	232.0864	248.9238
74089CP	838.6927728	1121.783322	101.6969	340.9325	355.0905	4.8346
74089CQ	1219.611846	1344.967893	102.3939	177.6504	263.5445	95.6326
75112A	770.959677	789.5152602	74.0574	103.9323	210.847	149.1921
75112B	756.2244843	777.6407053	74.0629	332.858	74.032	286.2483
75105D	308.0537821	40475.86046	61.3069	141.1886	270.193	12.9516
75116A	885.253122	1024.59629	65.0756	199.0152	261.9206	97.1066
75117A	35918.2806	36036.45207	13.7352	333.028	202.4858	78.8646
72058FQ	460.4582056	2167.57862	101.4952	195.0412	103.1204	269.5904
75123A	35775.44324	35813.23809	10.0054	308.9156	198.7101	31.1847
75124A	844.7607241	863.2616551	81.2464	184.0422	227.3316	132.6778
75124B	835.0920639	885.3891502	81.2871	264.9728	260.9935	98.7303
72058GG	599.4336621	785.3639394	98.5046	106.984	324.422	34.8265
72058GN	681.5787756	983.7223396	97.2816	223.8708	304.8636	53.3001
72058GR	684.982061	1209.937702	97.9791	4.1911	246.2729	110.0462
72058GT	712.1019296	2024.713691	97.4501	13.7874	337.4925	19.0975
75123D	581.1456604	20342.61228	45.785	213.4564	161.8775	233.9924
74089CR	1412.7139	1462.370729	101.5379	41.3871	35.7469	19.2294
74089CS	1400.573775	1498.441101	101.2965	278.3897	191.6153	240.3544
74089CT	1382.607512	1516.766238	101.3736	322.6602	342.5813	73.6006
74089CX	834.2866911	1449.589064	102.1054	151.0552	95.6252	269.1652
74089CY	1343.737656	1453.777218	101.6441	69.9822	46.1182	25.0596
74089CZ	1402.622076	1821.171213	101.6235	39.9137	246.5915	237.6966
74089DA	1385.187252	1515.335226	101.2008	268.4441	354.1363	33.5998
74089DB	1351.505185	1442.056503	101.2519	13.4408	347.8186	80.4529
74089DD	1329.98375	1458.076129	101.6674	127.6658	325.0652	58.3668
74089DE	1411.06323	2594.940056	100.6624	59.162	142.3639	342.3696
76004A	35758.81984	35851.20908	11.0371	312.3011	182.0292	355.6557
76005A	964.5272629	1007.815335	82.9707	261.8278	328.6321	145.3211
74089DF	1437.886917	1642.440001	101.6255	255.9592	252.8169	165.0965
74089DG	1201.861206	1548.824857	101.9614	225.9696	332.4675	146.4394
74089DH	1264.624192	1472.916251	101.7515	304.4446	347.8655	76.4986
74089DJ	1450.32127	1684.314053	101.4628	124.067	277.3982	202.2461
74089DK	1316.484541	1454.663739	101.6628	195.0594	156.8922	233.4974
76005B	959.9508389	997.1027705	82.9729	224.3043	185.1094	291.4815
74054C	13477.09976	13746.17225	125.0152	282.4446	258.3559	145.4019
76006A	1144.544164	39315.79171	62.1694	171.5179	270.7643	15.3115
76008A	1399.341173	1483.913571	74.0548	211.4247	127.2437	347.5036
76008B	1433.521657	1488.265353	74.0575	28.3406	346.0544	83.834
76008C	1414.770252	1488.448442	74.0547	303.2343	244.4952	219.2807
76008D	1450.016951	1490.724882	74.0527	114.6179	103.6014	30.9582
76008E	1464.297278	1496.286813	74.0555	204.3513	232.7889	239.7856
76008F	1469.765487	1512.950951	74.0534	303.1447	15.0012	64.3785
76008G	1476.827392	1526.850184	74.0554	35.993	149.5133	289.9586
76008H	1475.949716	1552.578867	74.0551	146.5022	279.0773	192.2737
76008J	1480.234078	1693.54497	74.0545	50.1378	293.949	124.6754
76010A	35932.01863	35973.11314	13.6835	332.5245	268.0963	265.8455
76010B	615.2047213	36489.5644	21.8873	59.9652	208.9699	350.2413
76011A	973.0827515	1006.557706	82.9757	169.4768	76.5269	309.0006
76011B	979.9485188	986.0728797	82.9693	132.2351	255.5563	214.7568
75004F	732.6323391	987.5388955	97.6408	114.4663	294.204	64.0817
75004G	567.9822375	869.9481712	98.8069	108.182	10.6043	349.9533
75004J	717.1855227	941.5098957	97.7354	70.2184	349.0211	10.7584
75004M	689.2357878	757.0802515	97.8523	294.1055	265.1917	94.3823
76014A	444.8330721	473.8562327	65.8461	345.0656	212.594	147.3895
76017A	36056.03206	36123.72586	12.2851	323.906	109.8642	86.6498
76019A	982.7599379	1002.83947	69.6734	297.8153	283.8581	222.7845
76019B	987.0808767	1009.639261	69.6794	356.3572	303.987	120.018
76022A	369.2657333	1193.341682	82.9294	312.0154	329.8524	134.0619
76023A	35710.31311	35864.11494	16.3798	78.3131	47.6193	160.2879
76023B	35701.77166	35870.69	16.3507	78.2298	96.614	8.4826
76023F	35749.92556	36970.36458	15.3493	83.6476	7.8883	175.0009
74071C	636.6210645	643.5703829	74.0503	78.5914	219.4404	140.641
75094D	596.4119955	599.1702233	74.0263	155.6609	263.3843	96.7113
70102E	925.7649009	959.1637874	74.0396	349.8038	190.571	322.948
76029A	36024.11662	36488.72094	14.3874	336.2995	160.0854	102.4831
74089DL	1067.314102	1483.871608	100.6848	306.4046	8.6305	52.4847
74089DM	1405.448768	1845.805121	100.9872	220.6638	217.0536	300.5963
74089DN	1445.263521	1529.139604	101.9431	169.6302	264.3908	128.8153
74089DQ	1449.526374	1561.567342	102.2269	146.0454	255.7407	224.2221
74089DR	1425.517164	1592.630057	101.7222	47.912	102.3028	53.011
74089DS	1394.330126	1457.327314	101.5406	45.0863	214.083	202.9284
66087F	1300.820372	1518.523179	101.32	55.8116	71.0823	83.968
76032A	826.2326701	877.1209191	81.2545	286.4777	131.4823	228.9379
76032B	786.8489266	925.7562171	81.2517	313.0782	135.5222	225.3709
76035A	35811.48414	36008.24111	11.3214	323.7953	256.0881	286.3582
76039A	5837.403893	5946.626661	109.8217	226.4404	227.6057	42.37
76039C	5835.675455	5943.133009	109.823	229.5433	223.812	203.904
71120C	695.0322581	709.2591028	81.2338	264.2517	33.2443	326.9383
71120D	828.3599694	846.1629055	81.2668	42.5147	211.593	148.4504
70106C	1487.882707	1529.90882	101.8992	42.869	317.8867	164.1482
